gene	L2/3_IT_VISp_Rrad	L2/3_IT_VISp_Adamts2	L2/3_IT_VISp_Agmat	L2/3_IT_ALM_Sla	L2/3_IT_ALM_Ptrf	L2/3_IT_ALM_Macc1_Lrg1	L4_IT_VISp_Rspo1	L5_IT_VISp_Hsd11b1_Endou	L5_IT_VISp_Whrn_Tox2	L5_IT_VISp_Batf3	L5_IT_VISp_Col6a1_Fezf2	L5_IT_VISp_Col27a1	L5_IT_ALM_Npw	L5_IT_ALM_Pld5	L5_IT_ALM_Cbln4_Fezf2	L5_IT_ALM_Lypd1_Gpr88	L5_IT_ALM_Tnc	L5_IT_ALM_Tmem163_Dmrtb1	L5_IT_ALM_Tmem163_Arhgap25	L5_IT_ALM_Cpa6_Gpr88	L5_IT_ALM_Gkn1_Pcdh19	L6_IT_ALM_Tgfb1	L6_IT_ALM_Oprk1	L6_IT_VISp_Penk_Col27a1	L6_IT_VISp_Penk_Fst	L6_IT_VISp_Col23a1_Adamts2	L6_IT_VISp_Col18a1	L6_IT_VISp_Car3	L5_PT_VISp_Chrna6	L5_PT_VISp_Lgr5	L5_PT_VISp_C1ql2_Ptgfr	L5_PT_VISp_C1ql2_Cdh13	L5_PT_VISp_Krt80	L5_PT_ALM_Slco2a1	L5_PT_ALM_Npsr1	L5_PT_ALM_Hpgd	L5_NP_VISp_Trhr_Cpne7	L5_NP_ALM_Trhr_Nefl	L5_NP_VISp_Trhr_Met	L6_NP_ALM_Trh	L6_CT_Nxph2_Sla	L6_CT_ALM_Cpa6	L6_CT_VISp_Krt80_Sla	L6_CT_VISp_Nxph2_Wls	L6_CT_VISp_Ctxn3_Brinp3	L6_CT_VISp_Ctxn3_Sla	L6_CT_VISp_Gpr139	L6b_Col8a1_Rprm	L6b_VISp_Mup5	L6b_VISp_Col8a1_Rxfp1	L6b_ALM_Olfr111_Spon1	L6b_ALM_Olfr111_Nxph1	L6b_P2ry12	L6b_VISp_Crh	L6b_Hsd17b2	Lamp5_Krt73	Lamp5_Fam19a1_Pax6	Lamp5_Fam19a1_Tmem182	Lamp5_Ntn1_Npy2r	Lamp5_Plch2_Dock5	Lamp5_Lsp1	Lamp5_Lhx6	Sncg_Slc17a8	Sncg_Vip_Nptx2	Sncg_Gpr50	Sncg_Vip_Itih5	Serpinf1_Clrn1	Serpinf1_Aqp5_Vip	Vip_Igfbp6_Car10	Vip_Igfbp6_Pltp	Vip_Lmo1_Fam159b	Vip_Lmo1_Myl1	Vip_Igfbp4_Mab21l1	Vip_Arhgap36_Hmcn1	Vip_Gpc3_Slc18a3	Vip_Ptprt_Pkp2	Vip_Rspo4_Rxfp1_Chat	Vip_Lect1_Oxtr	Vip_Rspo1_Itga4	Vip_Chat_Htr1f	Vip_Pygm_C1ql1	Vip_Crispld2_Htr2c	Vip_Crispld2_Kcne4	Vip_Col15a1_Pde1a	Sst_Chodl	Sst_Mme_Fam114a1	Sst_Tac1_Htr1d	Sst_Tac1_Tacr3	Sst_Calb2_Necab1	Sst_Calb2_Pdlim5	Sst_Nr2f2_Necab1	Sst_Myh8_Etv1	Sst_Chrna2_Glra3	Sst_Myh8_Fibin	Sst_Chrna2_Ptgdr	Sst_Tac2_Myh4	Sst_Hpse_Sema3c	Sst_Hpse_Cbln4	Sst_Crhr2_Efemp1	Sst_Crh_4930553C11Rik	Sst_Esm1	Sst_Tac2_Tacstd2	Sst_Rxfp1_Eya1	Sst_Rxfp1_Prdm8	Sst_Nts	Pvalb_Gabrg1	Pvalb_Th_Sst	Pvalb_Calb1_Sst	Pvalb_Akr1c18_Ntf3	Pvalb_Sema3e_Kank4	Pvalb_Gpr149_Islr	Pvalb_Reln_Itm2a	Pvalb_Reln_Tac1	Pvalb_Tpbg	Pvalb_Vipr2	Meis2_Adamts19	CR_Lhx5	Astro_Aqp4	OPC_Pdgfra_Grm5	OPC_Pdgfra_Ccnb1	Oligo_Rassf10	Oligo_Serpinb1a	Oligo_Synpr	VLMC_Osr1_Cd74	VLMC_Spp1_Hs3st6	VLMC_Osr1_Mc5r	VLMC_Spp1_Col15a1	Peri_Kcnj8	SMC_Acta2	Endo_Ctla2a	Endo_Cytl1	PVM_Mrc1	Microglia_Siglech
28036//Larp7	5.32421230496456	4.94263654939329	4.8592568602623	4.78850729788063	4.52267018575047	4.28978594940959	4.76526215774462	4.49302671881824	4.31320073692951	4.41753713645585	4.24177730156672	4.42202463032527	4.57317063473663	4.50435565322282	4.48443551122664	4.30114887021888	4.34535555586258	4.27397471370139	4.17303956604978	4.37582812267167	4.12093383878508	4.3030133625391	4.58586269727376	4.35965081106277	4.88314754139328	4.64172507575226	4.6634751576592	4.63538889238289	4.31899490468308	4.2586547421382	4.56781381953699	4.32616400872948	4.4880477341196	3.91854864563115	3.97691760965414	4.03797253444612	4.14231377931758	4.30314595573708	4.58278358899545	4.25572371602781	4.30294840133546	4.61884260447178	4.57081731468137	4.64818799642699	4.73009155513028	4.92662004828543	3.60112268090102	4.10726597644583	3.98056294452753	3.94560681620059	4.3466103974665	4.33962764357261	3.67745911439061	4.08582227506381	3.69064629806816	4.27096268622353	4.2748018187588	4.28383972065458	4.54560030674948	4.42946091591824	4.26125963833129	4.16296477155296	4.3590848719752	4.41764175383103	4.36116673436884	4.19776091607385	4.2634075929573	4.14041697392072	4.21317548930622	4.3437353240362	4.46387198512045	4.16171739408086	4.83543603097224	4.62730056225323	4.45026721033426	4.71538731019133	4.23047095004893	4.19300105569489	4.29520980877694	4.11821097227334	4.59051587657229	4.0590038558305	4.0411855392978	4.4026404690435	3.23692184919164	4.18062133260535	4.43754549784091	4.57161892258168	4.61065146979446	3.92333885101931	4.00233135932925	4.22976955970571	4.01054707451127	4.23139939241411	4.23372358179718	4.30426305936853	4.22753043616575	4.14966749913949	3.92506196954141	3.93937533766209	3.72517984550685	4.13307471257127	4.39833727829888	4.22902829984327	3.98183746839379	4.22150797096308	4.45590310735997	3.93254652085584	3.9315533887571	4.26148929619994	3.76997686696969	4.03707264941415	3.99277579991088	4.2022917631385	3.97818534206614	5.48212302195267	3.89853033945933	3.586035405641	4.92927490435912	6.18253844414325	4.02766998698201	1.78074629996052	3.37428834898634	4.94564614872816	3.94259260222704	3.6231263543843	3.20852079052349	5.53397426399239	5.10292865530033	4.58878937272838	0.790137233878599	3.81129512596394	3.80528132167702
50783//Lsm4	6.6202502160562	6.81197175223509	6.790886301265	6.66693675500762	6.64983833530423	6.70983670832465	6.64254213808757	6.77235688163183	6.35866393023363	6.68161005306159	6.83403369679683	6.76631785266222	6.65992503053274	6.76289924829117	6.62008144746166	6.44382017985411	6.44369213230592	6.4262635359464	6.15260783118427	6.37671215208437	6.32353944325334	6.55661468792157	6.66513550337072	6.78191113281905	6.79777076604408	6.86752570316701	6.76331318111664	6.78142755636537	6.80535081093017	6.9984985706957	6.9650588724742	7.02491065597047	6.95142647410822	6.93432432428376	6.89549269360369	7.09425362524636	7.07230255438327	6.91074195231618	6.94737266385163	6.83686934177862	6.7484191728737	6.74237998043138	6.64572425795798	7.02281394204975	6.58187138092045	6.79131396735093	6.42454651530383	6.68647471342141	6.80062114585592	6.87159099935118	6.83807043778582	6.72408758717017	6.84592465026387	6.83052419862142	6.81333271760273	6.54186562113295	6.52114585452871	6.44853020178685	6.75196137673074	6.84684904933063	6.74195887969685	7.01084728009007	6.55189947982634	6.2678371315095	6.16255976354058	6.41247326963038	6.84027918035708	6.89367649034354	6.72697467612446	7.07305276107945	6.83922529639754	6.83939501992818	7.03455524403305	7.13517394589152	7.14216129989951	7.02484937156734	7.22835990440542	7.01744326643645	6.92939807332011	6.82537187808905	6.83103984433567	6.78504173647979	6.87689754018104	6.41777954544772	6.70739656838542	6.94552291222275	7.05957566498838	6.82483525204583	6.49992426235575	6.6356437718479	6.80296225905215	6.52902491712011	6.7144449618413	6.61436159286682	6.84214421534301	6.85338513219645	6.92886955167857	6.69790761596207	6.76119267784663	6.86536791730561	6.41162604993982	6.83989575914555	7.12507384219905	6.96698093321606	6.66029711114321	7.03058552783025	7.17044033933718	7.28781331953443	7.24687975803007	7.20553925200191	7.28061475073692	7.48616022727194	7.4809650787608	7.27956027661018	6.93704961386312	7.88106724896665	6.66698374089737	5.52539420075502	6.64315201244284	7.89280684003728	7.17005429028638	6.75594979155064	5.96478925373383	6.86590957327877	6.18733263080707	6.17559456932401	6.19666008380048	6.7580478360785	6.89703569700196	6.24209917771158	8.09552655938954	6.73205000031606	5.72073173356335
50926//Hnrpdl	6.30666373215911	6.37992926383169	6.30647045853831	5.93375935392799	5.93061862981856	5.93528355278308	6.36115693182112	6.08766970743389	5.68912600792207	5.8327397291644	5.98873794117033	5.779998174375	5.96902557207579	5.97646543666103	5.84183241270846	5.89606832244301	5.81416478634304	5.64560580840438	5.51356971616758	5.45933015248987	5.40310766522049	5.39106452315329	5.70253697057465	5.95853754578332	6.01121609479946	6.1045795875612	6.00679743080395	5.74874907304495	5.81333745052606	5.62255734844182	5.86371923783549	5.88414825937975	5.79728246114289	5.56061179986505	5.43549713172518	5.61040022620323	5.87545396958284	5.66955296262287	5.94823576860632	5.54074920499773	5.68879207686731	5.68546632509194	5.7967389430512	5.83353929103504	5.99963199759863	6.14965898851349	5.73300097695419	5.08442954450913	5.53986558581116	5.29762549779413	5.26698062327205	5.22311725495319	5.01383103584125	5.37805567101798	4.88119866342956	5.6119053842412	5.66001061918805	5.7228090013224	5.87409303385224	5.76943760762823	5.56765951136423	5.51841640670515	5.02196324080232	5.53316750995645	5.12291002702796	5.242480695285	5.65480515544635	5.66165673655506	5.80435817177228	6.02524188529294	5.93268370966423	5.50255736949767	6.16294017011795	5.82582099857495	5.89665394807641	5.86596546852985	5.95669494154973	5.68868203961593	5.90505607366648	5.73982098556612	5.89106978771405	5.93401402251843	5.65736207803925	5.95487064545294	4.55760556430553	5.4086133529387	5.6986404375223	6.1480549802141	5.98437584170722	5.5543263899217	5.4992833818621	5.3774937274851	5.63628332132645	5.83885213587667	5.65710944382894	5.78617973832171	5.5621311984503	5.43304056785735	5.45761108048046	5.43839535059259	5.32250965419196	5.68863973032167	5.42554332610555	5.41822240428531	5.81762854155303	5.59500757249292	5.4579847439718	5.40810665451422	5.45614514686709	5.25118795737058	5.57112787445906	5.58658473317193	5.65960551097196	5.47665952357634	5.78488639261998	6.1922887940005	6.32571277057286	6.59314464746139	6.35498493621929	6.13660546761299	5.5219053717089	6.63340288850294	5.23704868776013	4.83530090769561	5.18724351952304	5.79792001167306	5.9284079405979	5.65594835405839	5.71863881942387	5.246128036388	4.13895129175874	4.25592297206857	4.50943436760975
51796//Srrm1	5.16482461399352	5.08598520415559	4.88269347502487	4.71164031828784	4.71288870962306	4.5916946754081	4.9085521093608	4.36293054965182	4.12119458746088	4.33831951504475	4.30082258270406	4.20233794458718	4.70691322895338	4.45597655567919	4.31327960091512	4.32718209625875	4.35649431670857	4.0710938273736	3.91554618890879	4.01923243576443	3.9629282935003	4.12874919191078	4.29735896143415	4.59486474725016	4.96366395736755	4.70422237863254	4.65259881884126	4.39168897393322	4.37550384791632	4.49590186228543	4.78028377359253	4.7631479839658	4.58056606120837	4.17130308705985	4.19670192961304	4.35000996980843	5.00395057432705	4.48003771561133	4.99154277751904	4.7358586515576	4.4331419152425	4.4068315341609	4.50643615103268	4.7508495950349	4.74825724959021	4.72413894779101	4.47122083874565	4.39258549952344	4.40686194907366	4.3088877267079	4.29028739165611	4.64462597799997	3.99801161257021	4.39404656159692	3.87309497805321	4.68563844554127	4.80493370587156	4.84741036407063	5.08105405987489	4.88466547937136	4.84579212264218	4.68256765215964	4.24376217815846	4.84622155482904	4.38441444639316	4.47125414499036	4.67973161714571	5.05231566076935	5.22953119976579	5.38374072336739	4.70932011526524	4.83286118680007	5.48068094553397	4.94555454984648	4.87228119070688	5.02101011371243	4.96685745364655	5.24077631248904	5.25042800174231	4.99958071968598	5.1251425927519	5.34757891227273	5.07910358147565	5.03254389457193	3.99177571632732	4.22660459372837	4.37841396023458	5.01649034413085	4.94219189271284	4.61327023852836	4.32175234367705	4.70730292070783	4.65849314061813	4.75503323556124	4.58342012587455	4.41005952996221	4.6993072082083	4.3532597604845	4.19836885989495	4.14055410114368	4.28066385132139	4.2497118404631	4.29787045706329	4.41627650818489	4.45378534114498	4.58432673981487	4.13672161975033	4.18997981701249	4.2515873171869	4.17191826439493	4.54567751439684	4.40422167638986	4.61284313273181	4.31773360640525	4.61072298553222	5.45385812506128	5.74666593805866	5.56513691998084	5.448133496997	6.31182097166884	4.9628154985664	5.16471885404145	4.93902755894599	5.05383528961741	3.18651409076704	5.13977466641745	5.35294922461598	5.92716369909311	5.0028794797617	5.00369208987311	4.71745936457153	4.21529518462599	5.80776239435642
51810//Hnrnpu	7.56230037786481	6.66889345593194	6.68408015059807	6.55505541652131	6.56462460277975	6.42893898788367	6.84902217221058	6.56800004310245	6.36477692166604	6.37209270096843	6.25905091268392	6.41424733073884	6.67263697679701	6.51557796660993	6.45000448690688	6.5212824852631	6.55453413614287	6.3816075544233	6.15114964551421	6.25274163236777	6.16585581508022	6.28614526634957	6.34001920221959	6.4818005466059	6.95087778919111	6.41345767445386	6.58136685899149	6.37149996130144	6.26594112523262	6.34340814218614	6.29315909433962	6.20021645222801	6.23914728227674	5.47114264943871	5.66721658478983	5.57065496706416	6.60619168517832	6.4632377313384	6.54751244766866	6.32096308489411	6.38676045482989	6.27705481156472	6.27014010101579	6.65104867900142	6.4857998216934	6.47264104986319	6.22817416511874	6.08165807029514	6.5773543535631	6.30417923323581	6.41279774405587	6.22134773601256	6.38074625890031	6.45258619096232	5.96861968638829	6.60135461540975	6.53310827699745	6.55208945201043	6.53807884390989	6.38880604799936	6.29926968549157	6.27282102454548	5.90986516690273	6.54742064295666	6.32382924522615	6.24423176128461	6.37216230396697	6.52506690913438	6.78271494598525	6.62659913360171	6.46774940327101	6.47273663530444	6.45891551623652	6.51883389602201	6.49496156995754	6.69312477878929	6.66218653971473	6.68719849971768	6.70758605057058	6.74160455241542	6.70142207453868	6.88171460250843	6.46553928561171	6.75068550817166	5.7885685264691	5.89456750254846	6.25069679366153	7.16832220677099	6.66546118409028	6.42104116948556	6.12024506024326	6.21293287426468	6.30213541775494	6.37732094219039	6.25514329892246	6.22233654414411	6.06926557055646	6.11184988419252	6.14292587726688	6.11321907304619	6.12888039585908	5.96594105487088	6.01772358053821	6.05293816841617	6.06426935588698	6.0642721481288	5.70403024698869	6.00348975927711	5.83970326689292	6.02555325990792	6.27862076418925	6.29500925792175	6.18467013149754	6.21978585839229	6.28657895708813	6.57815968622403	6.88471396803009	6.08069583551388	6.43943103536138	7.55840575295584	6.23318079280789	5.89996233725316	6.22090716942025	6.21809071137522	4.08707129023808	6.31950846502113	6.06421108992177	6.26343923425805	5.7685876722586	6.71416448239486	5.7237250631894	6.46995721616852	5.96885082158662
51886//Fubp1	4.87973626537338	4.86584660533829	4.66000231268838	4.59379521075494	4.48294365146069	4.42482631690537	5.04531337640975	4.55537973774572	4.49802494007653	4.67156953858407	4.5546900192977	4.52506437243424	4.64151372064349	4.66942357860053	4.58929308249494	4.63249803116726	4.49756791606006	4.32609445872679	4.16187238788207	4.46727548434746	4.24057602293205	4.29228934481527	4.24603458758568	4.61908226881883	4.86094976415571	4.82576437250385	4.49879255745702	4.50071585025852	4.60969254081112	4.27324939842897	4.55787525002008	4.62095893556475	4.5705740320596	4.167498762109	4.12595076965018	4.26824032524246	4.72142326490744	4.66409742215232	4.840655505336	4.60446013457215	4.33188527668963	4.27145501761162	4.38946509868175	4.60561320880018	4.49330866561388	4.48126045497172	4.31452495107229	4.3341881779927	4.52433918982627	4.420014786841	4.40226491107743	4.55157508325211	4.50527653536394	4.54450211776066	4.13526243825847	4.80775432542345	4.95733836705513	4.88723242483218	5.00341888825526	4.89617416918802	4.73066836397074	4.4662782808013	4.27124869927197	4.76641281566924	4.59949258339088	4.64484884218127	4.5246283115531	4.68624218788641	5.19251215578587	5.11055859510273	4.91211705227866	4.8279066290989	5.29491966330848	5.02678354673748	4.84740461244514	5.25879539230414	4.9967936691056	4.82840387445905	5.03864863470839	4.95704052720496	5.01802326410538	5.11982599025196	4.93717982227167	4.73335761196369	4.06098852464559	4.28078205516192	4.7157865841819	5.11773447878816	4.42657367204919	4.52561456419009	4.60519083510403	4.41756161037351	4.58136835434547	4.84965821908329	4.61893803086345	4.65854380994772	4.51991179410487	4.37143292842866	4.3027559688436	4.38211386909536	4.18874538975442	4.48587147151458	4.32906242320389	4.39092021523873	4.43934484123456	4.40547808707975	4.54917943094999	4.32585647162607	4.21300005480328	4.2686375162147	4.70275859159364	4.57677219710937	4.67907821436938	4.5810977131993	4.60925617876599	5.31895197530419	5.20767682927535	4.74557184610114	5.83162721013186	5.67352712436445	5.0385410668548	3.47698852642382	3.19003937283279	4.09136716987273	3.35526079953177	4.4879186676191	4.16804207872131	4.20722309034569	4.2357050243986	4.47505663043956	2.84462204091693	3.72024988598029	4.08420941957442
52040//Ppp1r10	2.563064029892	2.83597938517372	2.71545372554359	2.52441592478321	2.90815275705908	2.16654629864742	2.92739582444496	2.33619162721395	2.18211431302881	2.34762981571703	2.22635553642767	2.30888215824316	2.32667156409114	2.44030543318253	2.39761077957503	2.81800818235989	2.33961101704656	2.17712870433449	2.05631574475814	2.05266074813442	2.14717864052293	2.21803221370514	2.19914168843861	2.80736629677464	2.67821760299295	2.76279014760632	2.56674001248612	2.51933407446891	2.27894827103238	1.93294813659918	2.20740933327703	2.1439438474178	2.16316811353338	2.01162829561673	1.58041786541717	1.99825613319303	2.41850178763422	2.28979335210916	2.55360638349277	1.92882747185201	2.62958209466477	2.48843862706975	2.59885748479829	2.64126474261622	2.62272090675183	2.47682508453332	2.51682884562549	2.38111071228472	2.13819474102087	1.62629448241783	2.25668035124301	2.27386467854131	2.33503931836021	2.18133980260416	1.83127445829929	2.25099982504078	2.10558756303688	2.39162931981333	2.23170389163952	2.27500972505695	2.25775727422408	2.4639160003515	1.85374658832761	2.39879771822671	1.91473736759509	2.40609791539053	2.51510541374019	2.11109071769018	2.24699376965337	2.49108381625541	2.26588697939645	1.95119252885286	2.09337902409743	2.01644616552588	2.06672379488908	2.34293133070054	2.3101526432863	2.17875742093552	2.1513090699199	2.13860393018225	2.15413697568786	2.0178212393121	2.16887891890948	2.13139067976865	1.77241027339908	1.87517057558953	1.8766186235141	2.80148768026224	2.61194026227851	2.12619967068226	2.31025634735187	2.51794330464361	2.03762595260965	2.2914714997773	2.60992756280917	2.07121789705065	2.11845041405633	1.91767232767536	2.01911318125921	2.12389332769225	2.07565328735427	2.18302497800883	2.0264671470677	2.13995060100475	2.28093261123793	2.33870217822583	2.18055233157944	2.02899136636481	2.08775474429467	1.96955174359472	2.26240422346875	2.12889780805772	2.34501802033011	2.03814396621474	2.05012345758357	2.38951583842388	2.91877588124529	3.28177030177692	2.81013673088866	3.63508972045846	3.28968929009626	2.37901881078591	1.54052785477105	2.07039598556302	2.48488033678753	2.88704608647368	3.7788242886187	2.76941490975346	1.96833463375919	2.60861678266141	4.87221298197855	3.47702836374192	3.56606188657146
52202//Rbm34	3.20476995370086	3.27921740799598	3.13192658670275	3.21684922489546	3.23039674026205	3.09120741807259	3.32295264448897	3.47820740703713	3.30243052169857	3.57588012862609	3.31592582933524	3.4920873751906	3.25874136334183	3.23222735396154	3.38021133181419	3.32635282342494	3.30960807502606	3.21448521155734	3.33689370031265	3.15061888293481	3.22761010269898	3.20683183577458	3.2170752765812	3.25283587601521	3.20867943795901	3.29704980526761	3.36109270437457	3.17670806303005	3.79361755085795	3.46911989885999	3.3097804171247	3.29748486950637	3.45629707692909	3.12548747292907	3.41832803297007	3.50148561774838	3.850442420922	3.58531331577739	3.45447067771631	3.47442644012015	3.29623713224904	3.31200108947438	3.3028578204973	3.43646370516975	3.14944688815686	3.13686773894815	3.16362603399648	3.30943420432522	3.44685699097081	3.58126733830443	3.5184520818054	3.81882290731889	3.59080514052	3.61277530627529	3.23793200183561	3.81174277350563	3.52422475490512	3.55083407877911	3.40311220744342	3.61819524750918	3.37861453505466	3.54444513224252	3.52629023451516	3.54977494010839	3.49165511675422	3.52547501511626	3.2568362142564	3.61376752082302	3.55036391843301	3.33327695518324	3.44510214451263	3.22175794521296	3.35422476068613	3.51415336077355	3.40449636838071	3.50870188260414	3.16289010557861	3.30016104513418	3.23335586831902	3.30033941715355	3.51301623486965	3.2968045601155	3.25927812421326	3.39231495756503	3.42250985915421	3.51114495605841	3.59536398221302	3.40764795444417	3.30781620950234	3.75706907045213	3.67222583935883	3.55483036028499	3.57322732833575	3.54537003069462	3.76737862395039	3.50959719809143	3.78662930456791	3.48479709429727	3.6080565304084	3.34344718964977	3.42969394127866	3.61959777258283	3.51216425758066	3.84871128306552	3.75479583451314	3.61884085801823	3.9841653361592	3.5060055384777	3.70071307681777	3.61590183624927	3.59675234917754	3.60805661952218	3.74799672601244	3.64094847538101	3.39371899315324	3.33142702329838	4.51429263870336	3.1353881677139	3.77179088613479	2.59496198761976	3.09954227552701	2.79709281062432	3.27179073968327	1.52746390559983	-1.26933632358114	2.32765684396065	1.60833635073408	4.53519027334293	2.94895689701394	2.76546106872707	4.94266783050603	2.78125287714098	2.4386088298756
52705//Krr1	3.70950159808235	3.87153332628985	3.97760094322705	3.97591781437971	3.7746008954751	3.96434082609602	3.81158635042709	3.70800678178079	3.71434095624127	3.72215277862243	3.8810382818706	3.89069339141591	4.01053623024182	3.97082813661722	3.80674975870832	3.79295346222621	3.90154961636664	3.96098345583264	3.90054653035467	3.79507562713365	4.13109653057915	4.20831435025237	4.02220696750074	3.74960604266095	3.5463803414245	3.76389746162911	3.71494526360672	4.00094196371676	3.65388302483942	3.73398900308493	3.7575117877206	3.70570643200261	3.60616899241662	3.17873622123911	3.44659010808928	3.30699505618351	3.50963407150436	3.72391969871601	3.74101138093241	3.67114969032407	3.68419728582302	3.75611433417456	3.78811384909151	3.65307043595907	3.7917163975258	3.83703552771084	3.83939416478523	3.42893500187831	3.52399918920367	3.53276924861474	3.51314253433568	3.44883890356023	3.55403913858203	3.77171052181199	3.47308443305708	3.73716224564917	3.86647350052169	3.79964029158334	3.72382585803892	3.56352312765642	3.51300393086254	3.84490671702973	3.54863832468516	3.59365272621737	3.31416976519567	3.48795204871466	3.59344142863173	3.48132654003405	3.56497757625239	3.73583087514962	3.6139681017684	3.79338682438108	3.96163535125455	3.45345535868453	3.35985559543	3.85833800404613	3.41781948016803	3.92447496246704	3.33161212111742	3.28702942795849	3.60219825794736	3.62749098922461	3.44880603359673	3.44232452767258	2.84845188658715	3.6237480777083	3.60892219892995	3.5750426313755	3.58992371304648	3.43031247905759	3.48342963943979	3.29317796297517	3.76773429632133	3.48685212403555	3.60949203304563	3.57360276738526	3.48494551016791	3.57694247628875	3.57535533460317	3.70216995047864	3.77371892038464	3.75204098811826	3.79593353220871	3.75478420631744	3.94340060306972	3.46042225240243	3.65847740238434	3.48636646925967	3.4557574535799	3.63720517806993	3.39555308364238	3.79240161506076	3.46997793496599	3.58532555604372	3.70803964758973	3.85501394862442	-1.5347151692323	3.08188653692423	3.77212014074232	3.40161741001213	3.26389342177706	2.27216174397616	2.60727911207925	2.45671821353451	1.20128089664598	3.60330426948787	3.0723649895119	2.68824652086342	3.65413899391845	3.86356307903485	0.630113244039587	3.4315398280766	2.90187424658646
52874//D19Bwg1357e	3.44973522814742	3.83178113163551	3.6085932893636	3.8923163122483	3.16385373304286	4.13363694024526	3.62007534125043	3.51759526125865	3.58604570782838	3.43374521902204	3.32947870054071	3.48106670781899	3.56643705132419	3.71475152281534	3.67494803540048	3.67374879814381	3.68242406169394	3.72959764766421	3.76564579587627	3.73068077232376	3.63812319033872	3.34278590414085	3.63239143464309	3.46733260870958	3.41201930016339	3.53201620787484	3.32836248419492	3.75827269064168	3.61255592789871	3.40832582895073	3.62620176338387	3.40273612523115	3.4621968778982	3.24631587038131	3.49287058443437	3.42700572689634	3.24401338204905	3.49254878364416	3.40659357329356	3.10525134789849	3.28539410632879	3.67158063750473	3.67220396433367	3.15896393466463	3.59107685039444	3.58844409459419	2.94378481260451	3.43951339075665	3.43978704188963	3.49575568220425	3.49195796583131	3.57424327627764	3.23596905969633	3.31581540418368	2.99761584268407	4.07090417066185	3.65770535813114	3.46804528609805	3.30055155364315	3.48653521387132	3.59871870319513	3.90366558888839	4.04168259010376	3.77199906495856	3.40527061176262	3.67059774004208	3.74554751876069	3.50003926059032	3.27857498792747	3.15304409099154	3.30635832272765	3.46391433245566	3.38938046578744	3.15366883421234	3.2706325229537	3.47859813091241	3.29584778376365	3.25593945102643	3.45159501892879	3.03904896644639	3.18379275360187	3.02900729058877	3.0526984929128	2.40822985100126	3.00357239197184	2.93084349920581	3.21501753861812	2.75184247221641	3.07646262973444	3.08314646166775	3.19727877004226	3.08048147782182	3.03360858872137	2.84776313726912	3.4080460592135	3.50061055266151	3.40309264025195	3.57282043547143	3.21820474285712	3.57995085573496	3.3255723911298	3.80782219533884	3.58379046266265	3.54801428953854	3.29623155191104	3.37233976607136	3.81577208251299	3.73394652694787	4.00575961913722	3.82107391551574	3.5712022737493	3.8944846821968	3.65390284829306	3.58286987646011	3.65529475544819	2.11413113086956	2.32559473939567	2.8848794800994	4.14072058889835	2.18657000934088	3.29961284934106	3.90671732414577	2.8901814165272	4.32261203606431	2.57303902100524	2.41619840142627	3.28127823117905	1.05858509702791	3.95585201716281	3.08110800207902	-2.64403689311793	3.48975384516745	2.35055076249937
52897//Rbfox3	5.36440354661942	5.78861216172412	5.98345021005529	5.93481685536309	5.96449453823328	6.00640589802439	6.15385782945832	5.67323148070011	5.70321957789481	5.63905964341129	5.52875379592338	5.89242913812954	5.91966018262147	6.11556609178805	5.70530981349208	5.802830819573	5.15364240820011	5.09280574593839	5.55413104140474	5.82768507786142	5.60171774217175	5.715460533466	5.96833812304753	5.48691430818309	5.14044123870701	5.35616692533598	4.92029962405644	5.29865243312119	4.83294559764834	4.90677232798462	4.847305859677	4.66802081573409	5.07146940261936	4.93970407399047	5.04110767783307	4.86225277676878	4.98991366036545	5.3540136122821	5.07331371634145	4.91737632339932	5.55164363231517	5.61529315731894	5.47245031847438	5.67788387940831	5.72958351003408	5.77821762215619	5.77316856102187	4.98442867862989	5.29433312311309	5.21046188132149	4.85871681992949	4.92255312256292	4.66857377655252	5.16661305380123	3.65843772037701	5.20040988224258	5.0827310480021	5.32321504478417	5.11990093588716	4.7321903324321	5.91100329389553	4.79179527951168	5.06378656727723	4.99992558749916	5.09533454319835	4.87488459427706	5.12308357046842	5.12028670422233	5.26784401283531	4.97827935981337	4.88957120165269	4.91957473198072	4.34500497432448	4.26750007733337	3.98419569834853	4.4009452489571	4.49078935554303	4.41968406854229	4.85042875580578	4.37178333016451	4.61986608668729	4.83793292769677	4.82999281228613	5.03782587116129	3.28388815260879	3.64780309536534	4.19150569642579	4.42546845996526	5.01802652057484	4.33842476102054	4.54346476929453	4.42140723092779	4.74977611157974	4.75893952759221	4.18747120047413	4.81799145991891	4.01071801324504	3.87062827438131	3.95154902748701	4.49164997510868	4.5300531784113	4.1586601706891	3.5695660328187	3.70554955958226	4.26937357779522	2.73987709413235	3.35006043714454	3.38222010570238	3.02794570867745	3.13159621630332	3.73641160696161	3.07171362724334	3.20447174834373	3.26650582903422	3.95486929992944	5.47046318615346	-2.25121418654253	0.408257485195417	-1.6947898042539	-2.48880296667069	1.71510533423411	-3.05434104830659	1.31028052790509	-0.831397076874556	-3.73189847740658	-1.15840854995477	0.585110783710414	-2.02223443592745	-1.38154153183873	-1.52017883902976	-1.47734709527723	2.07923252911149	1.14822758496796
