"L2/3_IT_VISp_Rrad"	"L2/3_IT_VISp_Adamts2"	"L2/3_IT_VISp_Agmat"	"L2/3_IT_ALM_Sla"	"L2/3_IT_ALM_Ptrf"	"L2/3_IT_ALM_Macc1_Lrg1"	"L4_IT_VISp_Rspo1"	"L5_IT_VISp_Hsd11b1_Endou"	"L5_IT_VISp_Whrn_Tox2"	"L5_IT_VISp_Batf3"	"L5_IT_VISp_Col6a1_Fezf2"	"L5_IT_VISp_Col27a1"	"L5_IT_ALM_Npw"	"L5_IT_ALM_Pld5"	"L5_IT_ALM_Cbln4_Fezf2"	"L5_IT_ALM_Lypd1_Gpr88"	"L5_IT_ALM_Tnc"	"L5_IT_ALM_Tmem163_Dmrtb1"	"L5_IT_ALM_Tmem163_Arhgap25"	"L5_IT_ALM_Cpa6_Gpr88"	"L5_IT_ALM_Gkn1_Pcdh19"	"L6_IT_ALM_Tgfb1"	"L6_IT_ALM_Oprk1"	"L6_IT_VISp_Penk_Col27a1"	"L6_IT_VISp_Penk_Fst"	"L6_IT_VISp_Col23a1_Adamts2"	"L6_IT_VISp_Col18a1"	"L6_IT_VISp_Car3"	"L5_PT_VISp_Chrna6"	"L5_PT_VISp_Lgr5"	"L5_PT_VISp_C1ql2_Ptgfr"	"L5_PT_VISp_C1ql2_Cdh13"	"L5_PT_VISp_Krt80"	"L5_PT_ALM_Slco2a1"	"L5_PT_ALM_Npsr1"	"L5_PT_ALM_Hpgd"	"L5_NP_VISp_Trhr_Cpne7"	"L5_NP_ALM_Trhr_Nefl"	"L5_NP_VISp_Trhr_Met"	"L6_NP_ALM_Trh"	"L6_CT_Nxph2_Sla"	"L6_CT_ALM_Cpa6"	"L6_CT_VISp_Krt80_Sla"	"L6_CT_VISp_Nxph2_Wls"	"L6_CT_VISp_Ctxn3_Brinp3"	"L6_CT_VISp_Ctxn3_Sla"	"L6_CT_VISp_Gpr139"	"L6b_Col8a1_Rprm"	"L6b_VISp_Mup5"	"L6b_VISp_Col8a1_Rxfp1"	"L6b_ALM_Olfr111_Spon1"	"L6b_ALM_Olfr111_Nxph1"	"L6b_P2ry12"	"L6b_VISp_Crh"	"L6b_Hsd17b2"	"Lamp5_Krt73"	"Lamp5_Fam19a1_Pax6"	"Lamp5_Fam19a1_Tmem182"	"Lamp5_Ntn1_Npy2r"	"Lamp5_Plch2_Dock5"	"Lamp5_Lsp1"	"Lamp5_Lhx6"	"Sncg_Slc17a8"	"Sncg_Vip_Nptx2"	"Sncg_Gpr50"	"Sncg_Vip_Itih5"	"Serpinf1_Clrn1"	"Serpinf1_Aqp5_Vip"	"Vip_Igfbp6_Car10"	"Vip_Igfbp6_Pltp"	"Vip_Lmo1_Fam159b"	"Vip_Lmo1_Myl1"	"Vip_Igfbp4_Mab21l1"	"Vip_Arhgap36_Hmcn1"	"Vip_Gpc3_Slc18a3"	"Vip_Ptprt_Pkp2"	"Vip_Rspo4_Rxfp1_Chat"	"Vip_Lect1_Oxtr"	"Vip_Rspo1_Itga4"	"Vip_Chat_Htr1f"	"Vip_Pygm_C1ql1"	"Vip_Crispld2_Htr2c"	"Vip_Crispld2_Kcne4"	"Vip_Col15a1_Pde1a"	"Sst_Chodl"	"Sst_Mme_Fam114a1"	"Sst_Tac1_Htr1d"	"Sst_Tac1_Tacr3"	"Sst_Calb2_Necab1"	"Sst_Calb2_Pdlim5"	"Sst_Nr2f2_Necab1"	"Sst_Myh8_Etv1"	"Sst_Chrna2_Glra3"	"Sst_Myh8_Fibin"	"Sst_Chrna2_Ptgdr"	"Sst_Tac2_Myh4"	"Sst_Hpse_Sema3c"	"Sst_Hpse_Cbln4"	"Sst_Crhr2_Efemp1"	"Sst_Crh_4930553C11Rik"	"Sst_Esm1"	"Sst_Tac2_Tacstd2"	"Sst_Rxfp1_Eya1"	"Sst_Rxfp1_Prdm8"	"Sst_Nts"	"Pvalb_Gabrg1"	"Pvalb_Th_Sst"	"Pvalb_Calb1_Sst"	"Pvalb_Akr1c18_Ntf3"	"Pvalb_Sema3e_Kank4"	"Pvalb_Gpr149_Islr"	"Pvalb_Reln_Itm2a"	"Pvalb_Reln_Tac1"	"Pvalb_Tpbg"	"Pvalb_Vipr2"	"Meis2_Adamts19"	"CR_Lhx5"	"Astro_Aqp4"	"OPC_Pdgfra_Grm5"	"OPC_Pdgfra_Ccnb1"	"Oligo_Rassf10"	"Oligo_Serpinb1a"	"Oligo_Synpr"	"VLMC_Osr1_Cd74"	"VLMC_Spp1_Hs3st6"	"VLMC_Osr1_Mc5r"	"VLMC_Spp1_Col15a1"	"Peri_Kcnj8"	"SMC_Acta2"	"Endo_Ctla2a"	"Endo_Cytl1"	"PVM_Mrc1"	"Microglia_Siglech"
"13164//Dazl"	14.9716304612698	18.4363982532931	22.274270825362	15.3319083803327	11.3225096167894	15.3781749018551	18.7355101719179	17.3292967625081	14.8784169387497	15.5751190868115	10.2249328087719	15.8623681191545	14.0813116371194	17.277935317899	18.3670661082096	16.7995456983734	20.881417829024	18.7737731089384	16.3308641980469	14.0975666659777	17.5470928428636	17.3072088714477	17.4999764361791	23.5281632414559	16.6239978514035	20.6391031085131	18.5368760461136	15.5415152645719	12.0518778076459	9.23781070987095	15.8575130742326	17.1158916300746	17.9048911268448	14.4057118514307	10.1169599421378	14.7867877264175	2.21978240896959	8.10794882558256	7.57703722702885	6.3476356304119	10.9397528804314	16.2829583072794	16.1390266306179	11.83396931348	17.2189531671723	18.5583577305316	12.1248471892909	12.1352769596233	13.8059285761007	11.9255901306123	11.6898455593959	6.65205686835771	6.10761485118407	9.75183317430981	4.3481802475382	-9.97293483355366	-8.35255216370276	-4.03600729045084	-4.06806888542247	-8.54328566630167	-4.7987259320156	-6.59884967371107	-7.95343297532185	-9.96171090076157	-6.57589206921132	-9.31668017579928	-4.66908466615313	-4.01321281464699	-5.18810515328224	-6.46382762327417	-8.69248267399202	-8.24709913497084	-4.24749980713559	-5.55970551005786	-7.22183704723697	-7.00804576212395	-3.96931142537691	-8.77865139206815	-4.68108611876894	-8.95104175944735	-2.78684337647599	-11.6167625027996	-13.5410131182509	-10.918615403168	-4.73737955239908	-10.0585935407006	-11.9689735314756	-7.86987231529341	-7.54091517788865	-8.32008425307541	-8.65377447928496	-9.09320836991736	-11.2407075214635	-9.19369526513572	-10.6891755310435	-3.20198743990878	-8.31521132774501	-7.49626416908882	-8.41977641699198	-3.0867506911511	-5.61996253316815	0.563404844250357	-5.39196491753472	-4.54851469228318	-5.39610675872863	-12.0362538233754	-8.41616728238131	-13.2544268351734	-10.3887011091528	-10.2545298265197	-14.4935443443687	-11.2457167868751	-16.7649441345257	-14.6137277404201	-8.9303650912008	-1.06990303901956	-8.21509781341256	-12.5487367536271	-10.8611558040856	-11.0636281015186	-8.3079777288198	-11.3815953149149	-10.2948381077916	-10.2730221270949	-8.81527744793151	-11.5526643231253	-10.4133858180615	-9.65001176982693	-10.422824396216	-12.4265348859626	-7.61062656080799	-6.27133214543703	-7.12786862826713
"13665//Eif2s1"	8.64606008578464	7.23854180801828	11.6919771665628	11.1706529771406	7.14750370846434	9.34979167171121	-1.38322263262672	11.7009297790228	13.7224409723056	12.9139941493657	4.5894033483285	11.5177820400641	10.3076767661281	10.8710100435036	14.1356471073472	15.186797254514	18.3128487792726	18.4927313547473	14.799434490211	16.3836620540327	18.4027138855711	17.4484737299945	12.8135603657842	13.2519243416779	8.96942528034376	9.05710039136856	11.2845893879217	14.8124006840354	10.0794365944491	9.30274519654354	13.9763711200839	14.4724655974984	15.0538590016258	9.48679974685303	8.6384821157877	9.39010516291303	-5.493437703562	4.9380230807819	-2.49858452384243	2.64609006266091	9.6288340658561	10.5498003515696	6.72864784421709	2.42528779747224	8.05067911796279	6.49306807857521	8.86693235691314	5.93143875124288	4.76955490942384	3.8258445163642	7.03084180438261	2.65646165182586	5.34686717817491	2.93440259682324	5.84414381494967	2.41464339834639	0.598831257758162	3.65604402004478	-2.14496804929894	-4.57800749296084	6.86067859770344	-0.0482721619566997	8.85982438141611	1.08145683436665	6.1868826071244	6.09568141481577	0.778489397385991	-1.4848850899138	-7.22277177302094	-8.47013524045851	-6.05124339138145	-6.86411685805216	-9.93012639897346	-8.89137662080979	-9.97987863598682	-13.5639564355797	-8.30499681966865	-7.93125921761758	-7.66282222481663	-11.3961183501225	-6.6492819117	-12.3454290596335	-8.60399419452097	-6.02280367785139	11.1295727331097	4.70244132098909	2.11889104495095	-6.02623846028697	2.56117171238692	9.04581148351178	5.17422900173959	5.67760596701263	-3.23366128245026	-6.51558469891269	1.35100331946247	1.96243528154398	4.30546018439126	4.9938417981074	8.08590666179212	9.60867052254988	9.68524088057188	7.42567922470649	5.51264524059021	7.41996964329452	1.63712055860939	-5.91838667592541	3.69914506826616	3.17184133494342	4.75629838492434	8.95791561144394	3.10250511118674	2.84336621275543	-5.3868899767929	10.4050687310143	-2.98887796421709	-14.1086150258385	-11.9226134874945	-19.8286707986636	-16.9543568779521	-10.2314579464527	-9.44561393628696	-17.6155593352935	-12.2992485031779	-13.3201457835039	-14.2807680027658	-19.1295057365842	-16.9784986788799	-16.432688334801	-17.1331475304902	-18.8609209920998	-11.9353748920146	-11.8457040812526	-16.7581292813376
"13992//Khdrbs3"	14.8128359708014	16.9700276878875	20.7317715206092	14.5045305685753	10.7964753754779	14.2954407267303	17.1379571100131	16.4807103459592	13.868570577796	15.4207718243336	9.86643238627539	15.2733527973566	13.2757194101288	16.8432315597578	17.7668229321333	16.3485751587131	20.3572224058076	18.2826069738773	14.6461302195697	13.5855869092174	16.6458194220305	16.5185021795109	15.8582909185003	21.9212767596647	16.2003541970133	18.6312473025171	18.0380898807928	14.2454849415938	11.7831967137204	8.59426977320854	14.7971647911912	15.2536083618089	16.6990352264174	13.2286490569193	9.45336641291912	12.9714227334019	2.88065530037713	9.11684337596811	7.18549467163311	7.00960942644802	11.7512671069231	15.3985812114429	14.5346410979406	11.4293904599685	16.0487130519506	16.9044002432281	11.7811766253932	11.5644584782671	12.6750037971344	11.1149113344828	10.7827166516683	7.17294092878872	7.26990550348009	8.50928490749404	4.86059467520314	-5.02460115373592	-5.17686271790332	-0.847728788153106	0.438869736372974	-4.41386588898944	1.49373268587267	-3.90990553043292	-5.69752491973946	-7.21412228869152	-4.15728404651167	-6.32044391739171	-0.993363874553375	-1.01162779158313	-1.61974545345677	-2.73720102746244	-5.2592893531734	-5.93384165992961	-2.27093950303136	-2.44717363281181	-6.03656547179309	-5.02709011756385	-2.36733906639144	-5.331801286553	-1.70964561174777	-6.12235137044017	0.712422008396204	-8.04491002440206	-10.1655673144958	-6.17712177310771	-2.83271421087858	-7.78548074375716	-9.45867928797528	-4.92131428642431	-5.47613923262967	-5.53974933189277	-6.69027678409862	-7.29888127850387	-9.0675852261126	-7.1695205863947	-8.82324587028153	-1.84874852889056	-6.99862033154871	-5.82105764417823	-6.37188096165685	-0.407302859858039	-3.04080414874706	1.89875488034694	-2.79760153993494	-1.43960160301504	-2.81133194364802	-9.22032473527255	-5.00080929302051	-10.5677037260491	-7.71043051423932	-9.09662771592913	-12.2076351331379	-8.84589760656585	-13.5995739024483	-12.1939215167686	-5.4734178671816	-3.27233992293988	-8.46868675107989	-16.1255353501966	-13.2778162731446	-13.1081550276417	-11.4049472295464	-14.2834464587804	-14.1560450760183	-14.4291074381002	-12.3672222450723	-15.8915543837723	-14.7972194299131	-13.7510537994692	-14.1961179918507	-16.7563028496479	-10.4132173686133	-10.5443463134177	-11.1127893112297
"14007//Celf2"	13.8265194889875	17.1898015136598	18.9578888015391	13.353324961837	9.60132630749756	12.7683571387962	17.3557987321957	13.5531644036293	9.84891717373996	10.8444258921483	8.24294738611098	12.5763151633127	11.2142667598782	13.9455155345166	14.0894161906341	12.7399784364855	16.3383410424717	13.8856949370633	12.1673801544487	9.50265253132075	12.48179077801	12.470731195453	14.0303506862101	19.5429748282337	15.0932073201546	17.7563342308794	15.9582024936169	12.6410134317214	8.65086649911105	6.38626178915478	11.427949228163	12.5560704365868	12.6357125268819	9.50754648943617	5.61936897108964	10.1656324663114	0.697859826492925	4.69890004399783	5.70746473259477	3.25711130947215	6.95641504977006	12.6144231982778	12.9960527883247	9.99889654796476	14.061091679088	16.4082918600577	9.6246575948236	9.62949266263692	11.8927956438657	10.2604119171655	9.17526336321443	5.25754378068032	3.83594953173248	8.23196611900935	2.4408982087224	-10.8460638374766	-9.27185891070109	-6.60504871734015	-5.53542152450725	-9.10308614186232	-7.62984927009107	-7.13510988510009	-10.2950697570147	-10.8792470326584	-8.41758993519927	-11.1357384540735	-5.98151467443548	-5.24389224199409	-5.99942645376936	-6.10891466623976	-7.63575660731936	-9.32809736620067	-3.4279391681942	-5.22648351606103	-6.10481905327259	-6.40335380518396	-4.00953281517455	-8.61142993034292	-4.44155423496046	-7.89093433716462	-3.74456486721989	-9.68124839336247	-12.6138379312183	-9.69475738631849	-8.30048094691836	-10.7710030032161	-12.4885818500064	-7.08614711518695	-8.96454861291362	-10.4902745528437	-9.95462077167126	-10.1899469601313	-11.3816636866823	-8.17109845140882	-11.1550163853943	-4.32657533531129	-9.53933932422637	-8.27256270871784	-10.1194569510471	-5.69155985590982	-8.36664357847911	-1.55055592900541	-7.5371133271282	-6.16136135326564	-6.60773831896967	-11.7914398862583	-9.54498087332742	-13.3112304167553	-11.2403874857072	-12.6594556691456	-14.3699820100482	-11.4819983299522	-16.08838546981	-16.0992265370413	-8.64874193601662	2.19013419369134	-4.62130406949163	-2.91327355531467	-2.89723809043835	-2.41272190900249	-3.05422629544745	-4.10484722958978	-5.28358493472009	-1.94302548340452	-0.537341823665175	-1.80273315812901	-1.57165735926913	-2.33515551224469	-1.06324884082477	-2.69794615664827	-2.25662660477301	-2.29446209855679	0.609922167834311
"14030//Ewsr1"	3.79687246478645	3.65366208928716	2.7737590334888	2.71159600886575	1.86546096954736	2.22829916619377	5.20713438126064	-0.560275380323095	-1.27801745966099	-1.82746042523678	0.19514631524965	-0.741529412279628	1.80220872963571	2.99942122162776	0.792116189103669	-0.614896389395508	-0.40869540703869	-2.85316295005945	-4.7063156050823	-2.48956540096926	-4.30020874462492	-2.00491703066595	-1.49621403868368	1.86209390724313	2.77816130312328	2.16055734242225	1.64163559324624	-1.73276583826295	-2.98037003482584	-4.62429782943226	-2.85328632199969	-2.64894901049639	-3.26113342452407	-5.35218323822326	-4.71033182917646	-5.33912164752659	1.56129521259113	1.64117147661794	1.34298074012412	1.36114303973624	-0.572809769211208	1.27870415865573	-1.31266572933986	1.28872781803084	1.26353372720059	1.21182886320808	0.434951225549722	-3.24512345084553	-4.56001455942569	-3.68689962077971	-5.20807142493071	-5.14869392057505	-5.20125420741362	-2.66366418161737	-4.5853831369125	-0.158238498858893	2.21392838574759	1.4852358633373	3.09452125521355	3.17429065824524	2.40762033261647	-0.0599813376365422	-3.773472968401	1.83582116774016	-0.30760116505221	-1.3783815255671	0.294907591225898	1.83317342567491	4.37247796637789	5.35459004848004	2.47883065502958	2.59125113930086	3.60351504675196	4.29144770886439	2.9814645586947	4.34813720461644	4.39041525607472	3.05195638685262	3.94083918574219	4.95896836941747	5.05096958009781	4.6742781008775	1.45861703290741	3.1161219198038	-3.65943055042549	-6.99669425896024	-4.17944899099203	-1.19494789674786	-1.70086363697011	-3.71578392652557	-3.24833340252291	-4.09263371896232	-2.22586339820392	-0.143441293537455	-2.32769861840188	-1.79103736746695	-4.04255955346418	-5.24790921100565	-5.59355809435172	-5.25110071636942	-4.64304165295351	-4.85706786799544	-5.67925699045121	-5.68425027024169	-4.04023951502683	-3.38992321405099	-4.48535508278393	-4.38536792612648	-6.25772423757271	-6.99935095215908	-4.22967535783627	-4.89515746963983	-4.58920064467551	-7.95281490105025	-2.51337856273671	4.72638526838083	3.11473726564205	4.07826933104346	3.99476033206969	4.8441752008436	3.04320115610846	3.49726818357942	1.74409171636792	3.21739630287736	0.463049495382974	3.43282989331752	3.83708738933914	2.73972684700177	3.21322164211849	3.15498073899258	0.989571234471002	3.67280356782907	3.09410849391781
"140488//Igf2bp3"	1.84585586773078	1.99042666522368	3.48745823084148	3.07380448883247	1.8257501669064	3.50437883893325	3.71137239910317	3.72282256302083	2.82377907180528	4.0467378606528	2.38846033945969	3.63850416968464	3.50368791441504	5.37118458102703	5.67070105905003	4.37898226407546	4.75807314090539	1.86336867579092	-2.37222670159093	3.43953421806554	2.78203317585	2.95098353209397	1.43678647928986	2.79903226807681	2.2419466490752	1.85350047075387	2.11603948750478	2.38571500702998	2.75031658945612	2.3432189648072	3.9020618248964	2.34632646428759	2.96708393141761	1.37234973370932	1.07690621111941	-1.35310201561439	2.46092335815666	4.56971308490254	1.93421664627432	4.07376259273276	3.0323091536801	2.96785779970768	0.0533279687296369	2.03096135272723	2.84527056407351	1.3471578312135	1.85850449690446	-2.96845228622151	-1.29872089544388	-2.58783647349134	-2.25537903831875	-3.68983281473912	-1.0691924155092	-0.765269081166621	-4.38560823341032	2.55860025593966	2.51996724858556	3.88138351886795	2.795974664523	2.62153501498015	5.70373398459761	0.939070141923078	2.21635331577768	2.97479068939612	3.43976674079294	3.21186313744404	2.2894022417364	3.62601974616369	2.29269435146474	2.76134516744194	2.21552381039245	2.85761785925832	1.87335545119146	2.89959650744612	1.66543050329435	1.61504030220873	3.21878529172703	3.36954827051624	3.01073329219596	2.59575506711675	3.99260048658959	3.0608581810679	3.23703539967865	2.69581441987665	6.5219603269212	0.241358798156534	1.64665587017065	-0.232676884871244	2.31356055326669	4.98328421781852	3.04472401983369	1.6203084677915	1.92317352890033	-0.258041790611919	2.63337757522796	1.40779689671583	2.28879482526158	1.88773225456843	1.95823085706382	4.14972865269853	2.58839828561084	2.07388147994198	1.18546243882621	2.50909920904752	1.69944058266772	1.35220774853529	2.62775188867202	2.46082450272226	2.61452822985884	3.4209088752588	3.89958368575232	3.38743105875551	3.21150468393286	4.54871571680904	1.66533757304596	-3.26861476663233	-8.3231951982259	-9.18597467092063	-11.9820599680218	-11.4203545707682	-9.23438087855993	-11.6964545671921	-6.47361274515741	-10.0355208422935	-10.2853862094496	-11.0743657756738	-10.2075341485195	-11.9028223723481	-12.4020953260224	-12.092428011795	-7.34491150323152	-8.98395372660372	-10.3946102866757
"14105//Srsf10"	2.38010879970842	5.17292042720932	2.7918236359199	1.58127466769456	-0.19556188296103	-0.776440607418854	4.81988469407143	-2.60087391310508	-3.61637916606507	-5.00457965631441	-0.850361472010889	-3.08190152180371	-1.45276112359551	-2.43626527078992	-4.6957702764575	-4.68210552482452	-5.17651621017172	-4.72127879662538	-3.30832206376161	-5.62856346191649	-6.09570682652575	-5.57406915430223	-1.69694477412283	-2.18370768357284	1.29240324287339	2.65291122803723	1.76153654392433	-3.57272241187168	-2.00925533887601	-2.89633277151064	-4.31765371206176	-3.67607532982048	-5.98126666578295	-4.73757944240626	-3.56079267540626	-3.33301554912086	2.69167181856259	-0.972611502336936	2.60005213298693	-0.396228190741289	-2.44743532176639	-0.787661288878947	1.0240416901026	1.23787788505382	1.19527060888954	2.85370005140655	-0.298786456185203	0.725565590444261	1.58615764360694	0.374053190806646	-0.803407636562963	0.544489219919794	-1.74488274373936	1.1643662710683	-2.46619268775191	-0.714444680175426	0.00456439835114947	0.240039490059943	3.34175302822253	3.11648602381757	-1.79967365486259	0.167370893246524	-6.78078942167256	-1.37827434161942	-3.97074907947384	-4.86190795598465	-0.164871309000982	-0.610110131977923	3.74890764999479	4.73444576738606	2.50576933306156	0.452851586189914	3.80668839290421	3.44807832961823	2.40411675266768	5.39323228245642	2.67418610825678	2.35447946787568	3.50291311260241	3.67681017751653	4.10538154967322	2.31548207505906	-0.416758785692184	0.0220534871919122	-7.12172751049288	-5.61551834541248	-3.35141258060758	0.145131606547176	-2.52972424419686	-5.63675894404984	-5.00979269852555	-4.42981860957266	-0.862002732524144	1.81986094725677	-1.66506801628819	-1.14823961404637	-3.38780035482098	-5.1185840989978	-6.07546290516169	-5.41300110747517	-5.94414643544845	-2.97002301828225	-4.75162166595946	-3.53603885964846	-3.0393932977105	-2.19924366549975	-4.30750050511756	-5.33924743510614	-6.17730829754316	-8.84850533343424	-5.92483624900295	-6.51908271869674	-3.60329097084911	-9.6374281950629	-1.07652650734193	9.44629356426889	4.11234657851092	10.6007270969678	10.0574955770249	8.81764256375187	2.65250306508462	5.67406256193752	-2.24803859934935	9.46080461202019	4.85176468486316	8.02736148759687	10.2184275413633	8.73585577587462	9.83454536157779	8.19815404484249	6.86197244403647	2.85953109689988	7.58659186774764
"14265//Fmr1"	14.5105288039789	17.6094432722646	19.54039342505	14.3799717084946	10.5210198565574	12.9297630798114	16.6685318922619	12.007256218717	9.56931602512831	7.97676321296404	6.21167671713385	10.0541788242618	12.1478383897911	14.3591378054359	14.1498764622287	12.9267051205247	16.8090419615278	13.7124944925981	10.3951160532025	9.10207539932934	12.113419433792	12.4810354535521	13.7803804249507	17.7696703687846	14.5906919114542	16.033087260556	15.7230674634831	10.0013403773446	5.22008378686023	3.58734680120982	8.01982536702082	9.24325803094246	9.04153573740553	5.6505199422244	2.08673387068207	6.44519069252218	-1.57337479535388	3.53280428221464	2.22526180764297	1.79571260975497	6.04046204909674	12.3273793772317	10.5976261308496	7.76108303189617	12.4015066388895	13.9019473028062	6.61245842380043	5.74352729109178	7.52600406808514	6.19886322433099	3.96703416245134	0.983043517753888	-1.15088014519037	4.13927493507896	-0.800143550549609	-7.11890777408305	-5.05969369250801	-1.70622676800867	-2.39739306907198	-6.57792167038628	-4.69911359196854	-5.31531204147337	-7.16740434426772	-6.25622521263416	-4.62160339854281	-7.5842473101562	-2.93480363316152	-2.32465088088604	-4.08020912195132	-3.44580762018858	-5.97532464912587	-7.39868015744582	-2.26065823280363	-5.14856016831484	-5.29047749255603	-6.05535880871516	-1.87523892065074	-6.48004576696908	-2.3048331836794	-5.0912338900683	-2.62407866530859	-6.98308447960988	-10.5521986143211	-6.28420927014068	-6.50393171317865	-11.4151233345649	-12.6097669890142	-5.24913992226925	-7.53546589058718	-9.34637863787446	-9.27205405076196	-10.0084052486449	-10.4523960994106	-6.85818692169763	-10.019147918574	-4.14397178237581	-9.30869785631459	-8.06548185057511	-10.0419634083441	-3.98177735983205	-7.19298854828294	-1.16882503916149	-7.32467072565588	-6.47375944161824	-6.74198310855232	-11.9949351545226	-9.89232929738418	-12.9958394277301	-11.4958343379061	-12.5593990009783	-14.1465524046603	-12.427963312561	-16.8122847399526	-16.3964218815639	-8.41282816655698	3.83383786604617	-3.62685214954107	-3.83101507004895	-2.78620471884347	-1.51044110462294	-3.86651280260056	-5.23993541959523	-5.09893457623762	-3.70099164708876	-3.8638244866698	-4.48251213293972	-3.68397830258504	-1.85798277540939	-2.60492009934073	-4.16396291630698	-2.0509197870158	-3.48708006897862	-2.33547064837585
"14359//Fxr1"	-8.76520147971424	-9.35066250927375	-13.1221363884394	-9.17737908514407	-7.00234193917477	-8.85390300495055	-10.1164932959115	-11.2570143333061	-9.65383077241446	-11.3643590458786	-6.64638245055997	-9.7647895720782	-8.41826986527156	-10.9797329036983	-11.851295728273	-11.4669666109341	-13.1210098185779	-11.317463623121	-9.73551973442087	-10.2093796091875	-11.5269420840008	-11.858932997124	-10.8118322070707	-13.0053830735496	-8.54232049695886	-10.2617689051521	-9.49003019296715	-9.42679609464664	-8.40437491069249	-7.78794376031755	-10.2863072603679	-10.4296876263247	-11.6205045972367	-8.78563504687714	-7.59712608435916	-7.37316502095252	-1.83639447773273	-7.90003267557478	-4.24909909558975	-5.25865357563366	-7.92729527541199	-10.0686100640848	-7.82851951303348	-6.99641867946121	-9.73154057878968	-9.48913328685816	-7.82052572127485	-5.25568117981569	-6.78988507734806	-4.84510718140765	-5.2654405375034	-3.02927095477461	-3.63270770742072	-3.72566862882421	-3.02660129657352	4.41407663955965	4.63756736281591	1.70916852462432	0.619729272611621	3.48009534887488	-3.31192925646147	0.504762365092468	-0.0662222463308894	6.45888170814388	1.46604723450803	0.686649827571844	0.30876145665903	-0.679524990119553	3.54151575552843	3.94598558746582	3.648485120079	1.71081321847596	2.81665049490847	3.89461205783723	2.43512988563471	2.91436973825612	2.19730313706184	2.57622342572942	2.65248763259704	2.15251965740474	-0.159776263866461	3.79365613244467	3.90329666751652	2.49751297643158	-1.68159164484221	-0.875914037945144	2.47251719223001	1.92142619347495	2.66179172043164	2.06594779072427	-0.774685784885778	1.44017581343404	4.3777919412939	5.07599450835219	3.09010634150173	-0.15716718466998	2.13003388836705	0.83341300657815	-1.4497401604222	-2.90353503260844	-1.5483507372994	-1.41630392619702	-2.05299242524716	-3.77316129486151	1.00257670884248	0.607436587034358	-2.15445580327882	1.1225643531302	-2.52329693918977	-2.40574995078066	-1.20250537600245	-1.55460775329341	2.4567692285906	-4.49964141530558	0.982571809342435	4.66583666941738	7.16470216409234	14.8469223522721	14.7737702088496	14.1069859049626	13.293238977922	16.3243404534115	14.672295346556	11.5944697921731	9.04695240731526	14.423560904437	16.1166723631897	14.551643912749	15.6954642762063	16.8722766010418	10.0262051159376	11.6089710325393	11.9065444379549
"14911//Thumpd3"	-1.18405275549872	0.311370049353061	1.01928343044782	2.59756511569293	1.70155263030011	1.61057814565866	-3.22926551303958	1.22947758284527	1.14834060348146	1.6831840229542	-0.363196929503887	0.841328241486116	1.78186737593675	1.31509294990463	2.4318837852023	1.85166056360904	3.64021171211719	4.16978582255135	3.92398122376122	3.36714280748167	4.39826340098639	4.15806532382189	2.77518935623076	1.66207258731951	-0.0541978810918197	0.647171564638876	1.20026153008836	2.74100354237586	1.56345515888545	3.13917965240776	4.78136558998878	4.20629683665127	4.04881307729144	2.91014243730046	4.19134964698298	4.60414441750325	-1.48934919604063	0.708181218425881	-1.2085001361704	1.12185620673187	1.29507672450037	1.83867154783655	0.488088298370637	-1.33135031209742	-0.314173440961286	-0.175365316254624	1.15732290299736	1.25394641810285	-0.0706055966046035	0.401999641886773	0.45740394214858	1.04790903034091	1.27208355670636	0.417606486862051	2.1104217028342	0.799714906937409	0.566195351487268	0.422697917953866	-1.27322568280418	-1.00085027612566	1.09842854632164	2.06094115837323	3.43977330355834	0.819706509265598	1.41654558217407	2.07351728354907	0.966123656423247	0.336129949448685	-2.19941971041015	-3.36492435705219	-0.872095421410453	-0.0782118332524145	-1.24521152053312	-1.58209615414303	-1.7531717202461	-2.74093193393565	-2.22013173860334	-1.37074174528963	-2.98588144165247	-3.73768837364173	-1.3398358863742	-2.87086686729376	-0.737603387802961	0.257071040323752	2.28554656825113	2.28405710551703	0.443458973426189	-2.94005511890401	-0.798726819200973	1.45238545473483	0.53698264836249	0.0752294898926	-0.14824784272321	-0.676217836232155	0.103412187903088	0.590934136964089	1.32939665322908	1.34707274035143	1.80461148941766	2.50810405845016	1.75357086241162	2.0616771146925	1.21220944540928	1.76810970462782	1.1198180209654	-1.65109048309464	1.04756494283278	0.727438657479449	1.96818701369227	1.99888122985918	0.609943336615613	1.35143004215188	-0.210388659483014	2.04164028158795	-0.516279256596906	-2.52658298461798	-1.63879863090332	-2.96457639436147	-3.18776146367465	-1.27230833636421	-1.453521082253	-2.3583895426142	-2.26546314398389	-3.3378459183346	-4.37725174095625	-6.49535087711937	-3.88983167815974	-5.10608875401922	-5.46450227360441	-4.9296985702272	-4.025561989702	-2.05612779399014	-4.54531489377331
