event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ	groupK	groupL	groupM	groupN	groupO
CA-216443-17914-18046-18070-18153[INC][7/88]	0.00908651522474625	0.00908651522474625	0.00908651522474625	0.00908651522474625	0.00908651522474625	0.0025254227530792	0.0025254227530792	0.0025254227530792	0.0025254227530792	0.0025254227530792	0.0757202996958202	0.0757202996958202	0.0757202996958202	0.0757202996958202	0.0757202996958202
CA-21673-29569-32292-32352-32791[INC][7/7][DNT]	8.963738123608999e-4	8.963738123608999e-4	8.963738123608999e-4	8.963738123608999e-4	8.963738123608999e-4	3.561210995194e-4	3.561210995194e-4	3.561210995194e-4	3.561210995194e-4	3.561210995194e-4	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-217039-15299-19358-19484-19571[INC][2/12]	6.175569871936e-4	6.175569871936e-4	6.175569871936e-4	6.175569871936e-4	6.175569871936e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.913623523205e-4	1.913623523205e-4	1.913623523205e-4	1.913623523205e-4	1.913623523205e-4
CA-217370-3982-4276-4421-5025[INC][1/65]	0.0018987412625083	0.0018987412625083	0.0018987412625083	0.0018987412625083	0.0018987412625083	0.0011846227125809	0.0011846227125809	0.0011846227125809	0.0011846227125809	0.0011846227125809	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-217370-5067-5467-5541-6409[INC][47/2]	0.887936735254262	0.887936735254262	0.887936735254262	0.887936735254262	0.887936735254262	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.9236248793091154	0.9236248793091154	0.9236248793091154	0.9236248793091154	0.9236248793091154
CA-21749-10505-13228-13315-16276[INC][16/4]	0.920368296628095	0.920368296628095	0.920368296628095	0.920368296628095	0.920368296628095	0.9205414185347375	0.9205414185347375	0.9205414185347375	0.9205414185347375	0.9205414185347375	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-217715-6327-6868-7006-8042[INC][22/2]	0.799028424370079	0.799028424370079	0.799028424370079	0.799028424370079	0.799028424370079	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-21787-14840-15877-16024-19214[INC][58/3]	0.82572727466872	0.82572727466872	0.82572727466872	0.82572727466872	0.82572727466872	0.866901931667334	0.866901931667334	0.866901931667334	0.866901931667334	0.866901931667334	0.898471579674428	0.898471579674428	0.898471579674428	0.898471579674428	0.898471579674428
CA-21787-26051-28534-28575-29297[INC][2/42][DNT]	0.0040985023440011	0.0040985023440011	0.0040985023440011	0.0040985023440011	0.0040985023440011	0.0019130822789953	0.0019130822789953	0.0019130822789953	0.0019130822789953	0.0019130822789953	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
CA-21841-17714-17882-17915-19105[INC][25/16]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.823260674206033	0.823260674206033	0.823260674206033	0.823260674206033	0.823260674206033
CA-21841-19193-22387-22453-23126[INC][3/44]	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.5189333491524865	0.5189333491524865	0.5189333491524865	0.5189333491524865	0.5189333491524865	0.0349418742200959	0.0349418742200959	0.0349418742200959	0.0349418742200959	0.0349418742200959
CA-21841-25472-25613-25723-26454[INC][1/38]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-218639-3189-109495-109646-130739[INC][3/78][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-218639-130884-142556-142616-176074[INC][60/6]	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.945397200753192	0.945397200753192	0.945397200753192	0.945397200753192	0.945397200753192
CA-218639-142616-144010-144205-176074[INC][1/62]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0	0	0	0	0	2.03030918317743e-7	2.03030918317743e-7	2.03030918317743e-7	2.03030918317743e-7	2.03030918317743e-7
CA-218699-3204-4404-4496-24608[INC][4/122][UPT]	0.00114854496232905	0.00114854496232905	0.00114854496232905	0.00114854496232905	0.00114854496232905	9.858253597533e-4	9.858253597533e-4	9.858253597533e-4	9.858253597533e-4	9.858253597533e-4	0.0022626611932580498	0.0022626611932580498	0.0022626611932580498	0.0022626611932580498	0.0022626611932580498
CA-218699-60133-62221-62295-68722[INC][1/33][DNT]	0	0	0	0	0	0	0	0	0	0	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-218699-60133-64786-64819-68722[INC][2/33][DNT]	0	0	0	0	0	0	0	0	0	0	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-219105-3383-3857-3977-9853[INC][5/10][UPT]	0	0	0	0	0	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	0	0	0	0	0
CA-21940-3271-3423-3555-5711[INC][2/7][UPT]	1	1	1	1	1	1	1	1	1	1	0.995992900611899	0.995992900611899	0.995992900611899	0.995992900611899	0.995992900611899
CA-21940-3555-5333-5513-5711[INC][12/5]	7.969275331847e-4	7.969275331847e-4	7.969275331847e-4	7.969275331847e-4	7.969275331847e-4	0.0038034486394096	0.0038034486394096	0.0038034486394096	0.0038034486394096	0.0038034486394096	0.0018684035921475	0.0018684035921475	0.0018684035921475	0.0018684035921475	0.0018684035921475
CA-21973-20009-20108-20230-21038[INC][68/1]	0.734708642734041	0.734708642734041	0.734708642734041	0.734708642734041	0.734708642734041	0.840612598753231	0.840612598753231	0.840612598753231	0.840612598753231	0.840612598753231	0.7581427516714595	0.7581427516714595	0.7581427516714595	0.7581427516714595	0.7581427516714595
CA-21975-3444-16940-17000-17824[INC][16/3]	0.689728834035035	0.689728834035035	0.689728834035035	0.689728834035035	0.689728834035035	0.5033138190203889	0.5033138190203889	0.5033138190203889	0.5033138190203889	0.5033138190203889	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-21985-3111-4081-4228-53716[INC][1/78][UPT]	0.0013672449279132	0.0013672449279132	0.0013672449279132	0.0013672449279132	0.0013672449279132	0.023291127079973727	0.023291127079973727	0.023291127079973727	0.023291127079973727	0.023291127079973727	0.0094052813723314	0.0094052813723314	0.0094052813723314	0.0094052813723314	0.0094052813723314
CA-21985-3111-4081-4236-53716[INC][1/78][UPT]	6.847357850942e-4	6.847357850942e-4	6.847357850942e-4	6.847357850942e-4	6.847357850942e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	0.0034794540038488	0.0034794540038488	0.0034794540038488	0.0034794540038488	0.0034794540038488
CA-21985-3111-49181-49325-53716[INC][1/78][UPT]	0.001672038824781	0.001672038824781	0.001672038824781	0.001672038824781	0.001672038824781	0.4896444383378377	0.4896444383378377	0.4896444383378377	0.4896444383378377	0.4896444383378377	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-21985-62905-71035-71077-72475[INC][11/88]	0	0	0	0	0	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	0	0	0	0	0
CA-21985-62905-63938-63965-72475[INC][5/88]	0	0	0	0	0	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	0	0	0	0	0
CA-22034-3181-5385-5588-9039[INC][25/8][UPT]	1.8094083012155e-4	1.8094083012155e-4	1.8094083012155e-4	1.8094083012155e-4	1.8094083012155e-4	0.27032413472469985	0.27032413472469985	0.27032413472469985	0.27032413472469985	0.27032413472469985	8.031877193456e-4	8.031877193456e-4	8.031877193456e-4	8.031877193456e-4	8.031877193456e-4
CA-22041-13485-14031-14064-15768[INC][1/1]	0.762667988443022	0.762667988443022	0.762667988443022	0.762667988443022	0.762667988443022	0.812287290028274	0.812287290028274	0.812287290028274	0.812287290028274	0.812287290028274	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22059-3157-3695-4107-9532[INC][2/88][UPT]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0	0	0	0	0	5.18400354191837e-6	5.18400354191837e-6	5.18400354191837e-6	5.18400354191837e-6	5.18400354191837e-6
CA-22059-12351-12430-12504-13297[INC][44/2]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.66935422418705	0.66935422418705	0.66935422418705	0.66935422418705	0.66935422418705
CA-22121-4537-4653-4755-5208[INC][4/1]	0.873618275264839	0.873618275264839	0.873618275264839	0.873618275264839	0.873618275264839	0.903894397827599	0.903894397827599	0.903894397827599	0.903894397827599	0.903894397827599	1	1	1	1	1
CA-22121-4755-4951-5037-5208[INC][1258/4]	0.968585739081387	0.968585739081387	0.968585739081387	0.968585739081387	0.968585739081387	0.999487504682302	0.999487504682302	0.999487504682302	0.999487504682302	0.999487504682302	0.912378084815205	0.912378084815205	0.912378084815205	0.912378084815205	0.912378084815205
CA-22121-4755-4918-5037-5208[INC][1/4]	0.949495533172642	0.949495533172642	0.949495533172642	0.949495533172642	0.949495533172642	0.999038764487844	0.999038764487844	0.999038764487844	0.999038764487844	0.999038764487844	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254
CA-22129-16328-16607-16650-17045[INC][28/16]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-22129-17685-19598-19652-20526[INC][17/7]	0.730590819577806	0.730590819577806	0.730590819577806	0.730590819577806	0.730590819577806	0.840612598753231	0.840612598753231	0.840612598753231	0.840612598753231	0.840612598753231	0.7581427516714595	0.7581427516714595	0.7581427516714595	0.7581427516714595	0.7581427516714595
CA-22129-35630-41008-41163-41945[INC][1/29]	0.0057702548892386	0.0057702548892386	0.0057702548892386	0.0057702548892386	0.0057702548892386	0.3755219758090292	0.3755219758090292	0.3755219758090292	0.3755219758090292	0.3755219758090292	0.00523243782956165	0.00523243782956165	0.00523243782956165	0.00523243782956165	0.00523243782956165
CA-22129-35630-43094-43218-48210[INC][1/35]	0.852542726664002	0.852542726664002	0.852542726664002	0.852542726664002	0.852542726664002	0.809651342354979	0.809651342354979	0.809651342354979	0.809651342354979	0.809651342354979	0.847284870350511	0.847284870350511	0.847284870350511	0.847284870350511	0.847284870350511
CA-22129-35630-41945-41991-43094[INC][28/7]	0.951588106438533	0.951588106438533	0.951588106438533	0.951588106438533	0.951588106438533	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254
CA-22129-35630-40815-40978-41945[INC][23/29]	0.890687476163649	0.890687476163649	0.890687476163649	0.890687476163649	0.890687476163649	0.928335057355422	0.928335057355422	0.928335057355422	0.928335057355422	0.928335057355422	0.9064929280133365	0.9064929280133365	0.9064929280133365	0.9064929280133365	0.9064929280133365
CA-22129-43218-44321-44385-48210[INC][38/2]	0.742910695458233	0.742910695458233	0.742910695458233	0.742910695458233	0.742910695458233	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.7892687209702934	0.7892687209702934	0.7892687209702934	0.7892687209702934	0.7892687209702934
CA-22129-48628-50868-51003-51659[INC][50/2]	0.960323975441773	0.960323975441773	0.960323975441773	0.960323975441773	0.960323975441773	0.5792970997456862	0.5792970997456862	0.5792970997456862	0.5792970997456862	0.5792970997456862	1	1	1	1	1
CA-22129-51740-52509-52622-54488[INC][31/1]	0.917507634322759	0.917507634322759	0.917507634322759	0.917507634322759	0.917507634322759	0.9237240712692185	0.9237240712692185	0.9237240712692185	0.9237240712692185	0.9237240712692185	0.895943481434037	0.895943481434037	0.895943481434037	0.895943481434037	0.895943481434037
CA-22129-60189-61620-61947-64049[INC][33/1]	0.911622949240821	0.911622949240821	0.911622949240821	0.911622949240821	0.911622949240821	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.9049159966764541	0.9049159966764541	0.9049159966764541	0.9049159966764541	0.9049159966764541
CA-22195-28081-44316-44503-50210[INC][273/2]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-22196-3990-4545-4773-7831[INC][8/341][UPT]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0	0	0	0	0
CA-22200-3110-3295-3337-5048[INC][66/25][UPT]	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA-22200-3110-3295-3540-5048[INC][1/25][UPT]	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA-22200-3337-5048-5169-6645[INC][107/1]	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA-22200-5169-6645-6726-9321[INC][154/9]	0.97832258198109	0.97832258198109	0.97832258198109	0.97832258198109	0.97832258198109	0.0010536810603572	0.0010536810603572	0.0010536810603572	0.0010536810603572	0.0010536810603572	0.9439067421096995	0.9439067421096995	0.9439067421096995	0.9439067421096995	0.9439067421096995
CA-22200-5169-6645-6706-9321[INC][1/9]	0.960101002721058	0.960101002721058	0.960101002721058	0.960101002721058	0.960101002721058	0.0011048200205392	0.0011048200205392	0.0011048200205392	0.0011048200205392	0.0011048200205392	0.548830493240475	0.548830493240475	0.548830493240475	0.548830493240475	0.548830493240475
CA-22200-17117-17394-17550-18786[INC][34/2]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.952481261924318	0.952481261924318	0.952481261924318	0.952481261924318	0.952481261924318	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22210-5649-8067-8093-11983[INC][219/1]	0.888672850161441	0.888672850161441	0.888672850161441	0.888672850161441	0.888672850161441	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.8639865085291449	0.937436004450478	0.937436004450478	0.937436004450478	0.937436004450478	0.937436004450478
CA-22210-5649-8072-8093-11983[INC][2/1]	0.829671894758213	0.829671894758213	0.829671894758213	0.829671894758213	0.829671894758213	0.932023775943984	0.932023775943984	0.932023775943984	0.932023775943984	0.932023775943984	0.907966127168931	0.907966127168931	0.907966127168931	0.907966127168931	0.907966127168931
CA-22210-14855-16479-16561-16656[INC][1/203][DNT]	0.0013677748073892	0.0013677748073892	0.0013677748073892	0.0013677748073892	0.0013677748073892	0.0906001794818837	0.0906001794818837	0.0906001794818837	0.0906001794818837	0.0906001794818837	0.0042165957333668	0.0042165957333668	0.0042165957333668	0.0042165957333668	0.0042165957333668
CA-22215-3522-17600-17720-21423[INC][3/23][UPT]	0.78932091597649	0.78932091597649	0.78932091597649	0.78932091597649	0.78932091597649	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.925547823913325	0.925547823913325	0.925547823913325	0.925547823913325	0.925547823913325
CA-22215-3522-15217-15284-17600[INC][8/3][UPT]	0.923704841950388	0.923704841950388	0.923704841950388	0.923704841950388	0.923704841950388	0.8893567514798695	0.8893567514798695	0.8893567514798695	0.8893567514798695	0.8893567514798695	0.784295104286171	0.784295104286171	0.784295104286171	0.784295104286171	0.784295104286171
CA-22218-18377-29240-29318-31345[INC][127/1]	0.922575905038477	0.922575905038477	0.922575905038477	0.922575905038477	0.922575905038477	0.912124174597342	0.912124174597342	0.912124174597342	0.912124174597342	0.912124174597342	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22218-18377-29245-29318-31345[INC][9/1]	0.626850989367505	0.626850989367505	0.626850989367505	0.626850989367505	0.626850989367505	0.640860890667419	0.640860890667419	0.640860890667419	0.640860890667419	0.640860890667419	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22218-18377-20966-21063-29240[INC][3/131]	2.30046542513e-4	2.30046542513e-4	2.30046542513e-4	2.30046542513e-4	2.30046542513e-4	1.362963408822e-4	1.362963408822e-4	1.362963408822e-4	1.362963408822e-4	1.362963408822e-4	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22218-29318-31345-31417-33566[INC][133/1][DNT]	0.952613783643807	0.952613783643807	0.952613783643807	0.952613783643807	0.952613783643807	0.973885127472999	0.973885127472999	0.973885127472999	0.973885127472999	0.973885127472999	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-22218-29318-31345-31421-33566[INC][1/1][DNT]	0.788490457822238	0.788490457822238	0.788490457822238	0.788490457822238	0.788490457822238	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.925547823913325	0.925547823913325	0.925547823913325	0.925547823913325	0.925547823913325
CA-22260-3345-4166-4227-4303[INC][37/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.999451531614688	0.999451531614688	0.999451531614688	0.999451531614688	0.999451531614688	1	1	1	1	1
CA-22260-3345-4169-4227-4303[INC][56/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.999126036000389	0.999126036000389	0.999126036000389	0.999126036000389	0.999126036000389	1	1	1	1	1
CA-22260-3345-4204-4227-4303[INC][1/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.999127409807129	0.999127409807129	0.999127409807129	0.999127409807129	0.999127409807129	1	1	1	1	1
CA-22273-8523-10396-10526-11042[INC][206/2]	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA-22324-33384-35684-35801-39144[INC][19/3]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.976285240464345	0.976285240464345	0.976285240464345	0.976285240464345	0.976285240464345
CA-22334-3107-3290-3349-4323[INC][336/2][UPT]	0.890824009881972	0.890824009881972	0.890824009881972	0.890824009881972	0.890824009881972	0.928335057355422	0.928335057355422	0.928335057355422	0.928335057355422	0.928335057355422	0.875549851576195	0.875549851576195	0.875549851576195	0.875549851576195	0.875549851576195
CA-22335-13230-14678-14731-16246[INC][205/2]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.963219294133748	0.963219294133748	0.963219294133748	0.963219294133748	0.963219294133748	0.88996950957889	0.88996950957889	0.88996950957889	0.88996950957889	0.88996950957889
CA-223433-20199-22054-22204-24524[INC][20/4]	0.871345612039661	0.871345612039661	0.871345612039661	0.871345612039661	0.871345612039661	0.905764915333344	0.905764915333344	0.905764915333344	0.905764915333344	0.905764915333344	1	1	1	1	1
CA-223433-26498-27279-27367-27471[INC][3/13][DNT]	0.0066523131612208	0.0066523131612208	0.0066523131612208	0.0066523131612208	0.0066523131612208	0.764444566275772	0.764444566275772	0.764444566275772	0.764444566275772	0.764444566275772	0.0024971825573554002	0.0024971825573554002	0.0024971825573554002	0.0024971825573554002	0.0024971825573554002
CA-223696-3141-3305-3424-4029[INC][153/4][UPT]	0.934962682734806	0.934962682734806	0.934962682734806	0.934962682734806	0.934962682734806	0.970460844199927	0.970460844199927	0.970460844199927	0.970460844199927	0.970460844199927	0.815059042860645	0.815059042860645	0.815059042860645	0.815059042860645	0.815059042860645
CA-22378-8733-9284-9419-9620[INC][95/21]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-22380-14164-16784-16996-17919[INC][1/1]	0	0	0	0	0	0.814732505499406	0.814732505499406	0.814732505499406	0.814732505499406	0.814732505499406	0.5124921630097289	0.5124921630097289	0.5124921630097289	0.5124921630097289	0.5124921630097289
CA-22380-14164-16805-16996-17919[INC][22/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.885372900012412	0.885372900012412	0.885372900012412	0.885372900012412	0.885372900012412	0.8885113956643309	0.8885113956643309	0.8885113956643309	0.8885113956643309	0.8885113956643309
CA-22380-18086-20264-20345-22139[INC][1/27][DNT]	0.00466689665578004	0.00466689665578004	0.00466689665578004	0.00466689665578004	0.00466689665578004	0.0017730415579361	0.0017730415579361	0.0017730415579361	0.0017730415579361	0.0017730415579361	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905
CA-223828-3112-15342-15434-28664[INC][45/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-223828-3112-3877-4144-15342[INC][1/56][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-223828-3112-15322-15434-28664[INC][1/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-223828-15434-24934-25141-28664[INC][11/52]	2.004070909110407e-5	2.004070909110407e-5	2.004070909110407e-5	2.004070909110407e-5	2.004070909110407e-5	4.12982581581465e-5	4.12982581581465e-5	4.12982581581465e-5	4.12982581581465e-5	4.12982581581465e-5	1.1532745841e-4	1.1532745841e-4	1.1532745841e-4	1.1532745841e-4	1.1532745841e-4
CA-223828-46363-56767-56824-60101[INC][10/29]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.833706176445184	0.833706176445184	0.833706176445184	0.833706176445184	0.833706176445184	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-223828-60181-64322-64442-69755[INC][22/3]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.94294194612687	0.94294194612687	0.94294194612687	0.94294194612687	0.94294194612687	0.990725829720219	0.990725829720219	0.990725829720219	0.990725829720219	0.990725829720219
CA-22384-16963-17828-17888-20242[INC][204/200]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.0030462587061592	0.0030462587061592	0.0030462587061592	0.0030462587061592	0.0030462587061592	0.0070756663285896	0.0070756663285896	0.0070756663285896	0.0070756663285896	0.0070756663285896
CA-223921-14943-15034-15119-15254[INC][87/2][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.884891154554819	0.884891154554819	0.884891154554819	0.884891154554819	0.884891154554819	0.898580918840761	0.898580918840761	0.898580918840761	0.898580918840761	0.898580918840761
CA-224139-3178-4123-4218-5228[INC][5/2][UPT]	0.952745020974244	0.952745020974244	0.952745020974244	0.952745020974244	0.952745020974244	0.9756244666336201	0.9756244666336201	0.9756244666336201	0.9756244666336201	0.9756244666336201	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-224139-3178-4120-4218-5228[INC][1/2][UPT]	0.974019415837212	0.974019415837212	0.974019415837212	0.974019415837212	0.974019415837212	0.930319156913781	0.930319156913781	0.930319156913781	0.930319156913781	0.930319156913781	0.9842699252023415	0.9842699252023415	0.9842699252023415	0.9842699252023415	0.9842699252023415
CA-22433-5501-6272-6418-6718[INC][179/1][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.905491501305956	0.905491501305956	0.905491501305956	0.905491501305956	0.905491501305956	0.8278894065870259	0.8278894065870259	0.8278894065870259	0.8278894065870259	0.8278894065870259
CA-224585-5832-12888-12949-14131[INC][1/20]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-224619-12197-14342-14434-16109[INC][36/5]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-224619-12197-14339-14434-16109[INC][26/5]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-224619-14434-16072-16226-16721[INC][2/13]	0.894596845257138	0.894596845257138	0.894596845257138	0.894596845257138	0.894596845257138	0.8985877126784525	0.8985877126784525	0.8985877126784525	0.8985877126784525	0.8985877126784525	0.878699217952568	0.878699217952568	0.878699217952568	0.878699217952568	0.878699217952568
CA-224619-14434-16109-16226-16721[INC][45/13]	0.93778671751738	0.93778671751738	0.93778671751738	0.93778671751738	0.93778671751738	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.8942869753736992	0.8942869753736992	0.8942869753736992	0.8942869753736992	0.8942869753736992
CA-224619-17040-17562-17746-17854[INC][23/2]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-224697-22110-22440-22586-22676[INC][9/1]	0.853813263709008	0.853813263709008	0.853813263709008	0.853813263709008	0.853813263709008	0.8447689341955984	0.8447689341955984	0.8447689341955984	0.8447689341955984	0.8447689341955984	0.847284870350511	0.847284870350511	0.847284870350511	0.847284870350511	0.847284870350511
CA-224697-23862-24108-24242-24346[INC][9/1]	0.978518687538653	0.978518687538653	0.978518687538653	0.978518687538653	0.978518687538653	0.6371873699170321	0.6371873699170321	0.6371873699170321	0.6371873699170321	0.6371873699170321	0.9544618502788781	0.9544618502788781	0.9544618502788781	0.9544618502788781	0.9544618502788781
CA-224897-31900-32009-32128-32424[INC][5/13]	3.9610230991435e-4	3.9610230991435e-4	3.9610230991435e-4	3.9610230991435e-4	3.9610230991435e-4	4.304144160232e-4	4.304144160232e-4	4.304144160232e-4	4.304144160232e-4	4.304144160232e-4	6.76987325773e-4	6.76987325773e-4	6.76987325773e-4	6.76987325773e-4	6.76987325773e-4
CA-224897-33622-33748-33900-34428[INC][1/20][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.0026295712196255	0.0026295712196255	0.0026295712196255	0.0026295712196255	0.0026295712196255	0.0212885232542805	0.0212885232542805	0.0212885232542805	0.0212885232542805	0.0212885232542805
CA-225027-5044-5224-5684-5918[INC][5/101]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.902214018950129	0.902214018950129	0.902214018950129	0.902214018950129	0.902214018950129	0.798683377477484	0.798683377477484	0.798683377477484	0.798683377477484	0.798683377477484
CA-225027-7615-8101-8137-8703[INC][138/20][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.908963320482884	0.908963320482884	0.908963320482884	0.908963320482884	0.908963320482884
